date,close,volume,open,high,low
06/15/2023,$89.05,"8,603,207",$87.63,$89.325,$87.40
06/14/2023,$87.98,"5,772,521",$88.60,$89.49,$87.64
06/13/2023,$88.28,"6,089,183",$87.84,$88.98,$87.59
06/12/2023,$87.44,"7,055,035",$86.20,$87.635,$86.01
06/09/2023,$86.21,"6,284,031",$86.74,$86.9585,$85.66
06/08/2023,$86.31,"6,796,210",$86.40,$86.91,$85.18
06/07/2023,$86.50,"7,410,772",$86.05,$87.01,$85.78
06/06/2023,$85.86,"6,903,876",$83.60,$86.23,$83.27
06/05/2023,$83.74,"6,631,869",$84.40,$84.7295,$83.22
06/02/2023,$84.35,"6,218,489",$82.94,$84.68,$82.94
06/01/2023,$82.07,"6,857,451",$82.58,$82.84,$81.47
05/31/2023,$81.76,"9,559,219",$83.06,$83.275,$81.13
05/30/2023,$83.42,"5,876,752",$84.16,$84.57,$83.11
05/26/2023,$83.90,"7,411,581",$82.97,$84.64,$82.83
05/25/2023,$83.00,"6,962,803",$81.21,$83.13,$80.98
05/24/2023,$81.22,"6,827,807",$82.01,$82.23,$80.74
05/23/2023,$82.64,"5,521,191",$82.00,$83.57,$81.89
05/22/2023,$82.27,"5,519,979",$82.25,$83.16,$81.905
05/19/2023,$82.24,"11,183,550",$83.79,$84.42,$82.23
05/18/2023,$84.49,"5,367,747",$83.70,$84.55,$83.02
05/17/2023,$83.91,"8,216,745",$82.535,$83.92,$82.50
05/16/2023,$81.86,"6,866,966",$82.72,$83.07,$81.81
05/15/2023,$82.95,"5,032,104",$82.67,$83.38,$82.2486
05/12/2023,$82.39,"5,208,882",$83.00,$83.27,$81.67
05/11/2023,$82.63,"6,717,818",$82.78,$82.82,$81.62
05/10/2023,$83.72,"4,884,945",$85.07,$85.22,$82.80
05/09/2023,$84.37,"4,381,352",$84.00,$84.905,$83.695
05/08/2023,$84.43,"5,825,326",$85.48,$85.57,$84.32
05/05/2023,$84.88,"8,287,968",$83.79,$85.02,$83.62
05/04/2023,$82.61,"10,359,180",$84.17,$84.45,$81.61
05/03/2023,$84.75,"6,546,482",$86.40,$87.18,$84.565
05/02/2023,$86.29,"6,319,059",$87.57,$87.57,$85.33
05/01/2023,$87.93,"7,745,447",$90.19,$90.52,$87.83
04/28/2023,$89.97,"6,374,592",$89.45,$90.33,$89.155
04/27/2023,$90.26,"6,375,752",$89.41,$90.96,$88.885
04/26/2023,$88.44,"6,429,111",$88.15,$89.79,$87.91
04/25/2023,$88.06,"5,806,698",$89.64,$89.83,$87.885
04/24/2023,$90.20,"5,004,416",$91.23,$91.48,$89.55
04/21/2023,$91.12,"6,530,957",$90.48,$91.34,$89.17
04/20/2023,$90.43,"6,776,077",$89.85,$91.82,$89.72
04/19/2023,$90.45,"13,886,160",$87.141,$90.70,$86.50
04/18/2023,$89.85,"10,227,560",$89.13,$90.54,$88.74
04/17/2023,$89.29,"8,876,929",$86.66,$89.31,$86.27
04/14/2023,$86.71,"7,865,921",$86.43,$87.40,$86.00
04/13/2023,$85.69,"5,086,018",$85.39,$85.78,$84.44
04/12/2023,$85.47,"4,641,952",$85.51,$86.02,$84.79
04/11/2023,$85.09,"5,582,071",$84.29,$85.76,$84.13
